@relation 'database2-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13'

@attribute Mean_Nx numeric
@attribute Mean_Ny numeric
@attribute Mean_Nz numeric
@attribute Mean_Curvature numeric
@attribute OBB_Width numeric
@attribute OBB_Height numeric
@attribute OBB_Depth numeric
@attribute Major_Axis_Horizontal numeric
@attribute Major_Axis_Vertical numeric
@attribute Convex_Hull_Volume numeric
@attribute Surface_Area numeric
@attribute Concavity numeric
@attribute Target numeric

@data
0.025731,0.014561,0.061759,0.132538,0.069,0.000175,0.132538,0.061759,-0,0.007594,1.522792,0.002603,1
0.064195,0.015719,0.068127,0.132253,0.067,0.00016,0.132253,0.067,-0,0.006984,1.607007,0.002543,1
0.170741,0.016609,0.073701,0.131872,0.06,0.000153,0.131872,0.06,0,0.006784,1.630532,0.002516,1
0.381718,0.016751,0.077335,0.131013,0.036,0.000141,0.131013,0.036,-0,0.006412,1.677907,0.002553,1
0.492191,0.013136,0.085295,0.130818,0.057,0.000156,0.130818,0.057,0,0.006715,1.656172,0.00264,1
0.511421,0.015009,0.065778,0.130068,0.07,0.0002,0.130068,0.065778,0,0.008439,1.43337,0.002779,1
0.288714,0.017014,0.054427,0.131313,0.024,0.000066,0.131313,0.024,-0,0.005128,1.633439,0.002308,1
0.198729,0.014472,0.073986,0.133171,0.055,0.000196,0.133171,0.055,0,0.008413,1.426563,0.002536,1
0.225901,0.014861,0.078851,0.134681,0.046,0.000197,0.134681,0.046,0,0.008336,1.443833,0.00239,1
0.237641,0.014809,0.073855,0.134681,0.044,0.000179,0.134681,0.044,0,0.007923,1.470414,0.002343,1
0.326751,0.016954,0.075089,0.134998,0.034,0.000137,0.134998,0.034,-0,0.0062,1.719138,0.002224,1
0.409115,0.017853,0.071888,0.135516,0.035,0.000132,0.135516,0.035,-0,0.006357,1.656792,0.002196,1
0.448532,0.014608,0.076069,0.135535,0.041,0.000209,0.135535,0.041,0,0.008534,1.438501,0.002286,1
0.447361,0.014708,0.075998,0.136278,0.047,0.0002,0.136278,0.047,0,0.008282,1.459929,0.0023,1
0.449617,0.014689,0.075092,0.136341,0.048,0.000205,0.136341,0.048,-0,0.008401,1.451665,0.002322,1
0.428952,0.018468,0.13022,0.135535,0.104,0.000444,0.135535,0.104,-0,0.011495,1.371809,0.002306,1
0.439314,0.016825,0.070977,0.13592,0.039,0.000176,0.13592,0.039,-0,0.007756,1.493541,0.002231,1
0.408983,0.016999,0.072883,0.136049,0.034,0.000123,0.136049,0.034,-0,0.005708,1.800191,0.002177,1
0.382674,0.016721,0.075154,0.135068,0.037,0.000133,0.135068,0.037,0,0.006,1.758665,0.002222,1
0.384755,0.017449,0.075552,0.135206,0.038,0.000138,0.135206,0.038,-0,0.006145,1.740565,0.002183,1
0.340813,0.016998,0.075401,0.13549,0.04,0.000155,0.13549,0.04,-0,0.006807,1.630518,0.002232,1
0.291129,0.016103,0.073513,0.135419,0.039,0.000122,0.135419,0.039,0,0.00572,1.792811,0.002202,1
0.26774,0.016801,0.071912,0.135516,0.042,0.000165,0.135516,0.042,0,0.007398,1.531868,0.002188,1
0.260008,0.015146,0.082158,0.136296,0.05,0.000225,0.136296,0.05,0,0.008999,1.397521,0.002337,1
0.186054,0.013523,0.076872,0.136369,0.067,0.000261,0.136369,0.067,0,0.010014,1.319222,0.002351,1
0.130333,0.014662,0.072374,0.135273,0.068,0.000249,0.135273,0.068,0,0.00994,1.308352,0.002424,1
0.007009,0.015705,0.070258,0.13419,0.082,0.000306,0.13419,0.070258,-0,0.01105,1.260468,0.002424,1
0.2948,0.016234,0.059022,0.133306,0.055,0.000133,0.133306,0.055,0,0.007264,1.453635,0.002291,1
0.316243,0.019375,0.054034,0.133588,0.029,0.000079,0.133588,0.029,0,0.00567,1.565927,0.002243,1
0.264359,0.019629,0.052018,0.132445,0.026,0.000068,0.132445,0.026,-0,0.005159,1.63322,0.002239,1
0.369158,0.017981,0.072035,0.13216,0.039,0.000162,0.13216,0.039,-0,0.007222,1.559965,0.002483,1
0.167012,0.018256,0.074522,0.133306,0.061,0.000187,0.133306,0.061,0,0.007888,1.499387,0.002462,1
-0.011312,0.016572,0.067634,0.133622,0.069,0.00018,0.133622,0.067634,0,0.007614,1.533973,0.002498,1
0.051548,0.015176,0.117628,0.133976,0.089,0.000285,0.133976,0.089,0,0.008844,1.539404,0.002597,1
0.322847,0.019812,0.117345,0.134994,0.03,0.000099,0.134994,0.03,0,0.00382,2.508011,0.002164,1
0.463726,0.017687,0.070243,0.135902,0.055,0.000167,0.135902,0.055,0,0.00788,1.444549,0.002215,1
0.485008,0.017268,0.067422,0.135702,0.059,0.000213,0.135702,0.059,-0,0.008813,1.40201,0.002293,1
0.426224,0.017814,0.071397,0.136225,0.047,0.000171,0.136225,0.047,-0,0.007695,1.491836,0.002212,1
0.426597,0.017186,0.071251,0.136225,0.052,0.0002,0.136225,0.052,0,0.008673,1.393979,0.002229,1
0.380417,0.017167,0.072774,0.13595,0.03,0.00012,0.13595,0.03,0,0.005736,1.779236,0.002236,1
0.338259,0.015695,0.080458,0.13588,0.039,0.00017,0.13588,0.039,0,0.007354,1.557882,0.002216,1
0.242409,0.01592,0.075378,0.136083,0.05,0.000195,0.136083,0.05,-0,0.008391,1.429664,0.002347,1
0.115167,0.014415,0.072005,0.135137,0.07,0.000239,0.135137,0.07,0,0.009423,1.361293,0.00241,1
0.31924,0.016647,0.063443,0.135068,0.051,0.000122,0.135068,0.051,0,0.006839,1.501186,0.002292,1
0.298768,0.016501,0.054946,0.134321,0.026,0.000065,0.134321,0.026,-0,0.004921,1.693523,0.002203,1
0.38616,0.018023,0.061782,0.133659,0.059,0.000129,0.133659,0.059,0,0.007119,1.468129,0.002252,1
0.51201,0.016174,0.074456,0.133292,0.069,0.000196,0.133292,0.069,0,0.007848,1.529489,0.002682,1
0.511474,0.013925,0.077382,0.133837,0.062,0.000157,0.133837,0.062,-0,0.006742,1.653405,0.002588,1
0.331266,0.01906,0.071954,0.133538,0.044,0.000198,0.133538,0.044,-0,0.008495,1.418684,0.002522,1
0.098439,0.015397,0.071835,0.134098,0.068,0.000173,0.134098,0.068,-0,0.007272,1.583057,0.002525,1
0.000361,0.014549,0.062494,0.134632,0.067,0.000167,0.134632,0.062494,-0,0.007204,1.579539,0.002589,1
0.39752,0.01758,0.047064,0.13455,0.031,0.000071,0.13455,0.031,-0,0.005438,1.573925,0.002149,1
0.418071,0.017049,0.06123,0.135064,0.053,0.000135,0.135064,0.053,0,0.007066,1.503049,0.002207,1
0.43888,0.017139,0.127288,0.136225,0.043,0.000287,0.136225,0.043,0,0.009086,1.501695,0.002323,1
0.384362,0.017185,0.076643,0.135871,0.033,0.000137,0.135871,0.033,0,0.006291,1.693885,0.002194,1
0.379855,0.016596,0.077401,0.135871,0.032,0.000129,0.135871,0.032,-0,0.005904,1.767982,0.002215,1
0.30529,0.016907,0.077007,0.136663,0.035,0.000137,0.136663,0.035,0,0.006252,1.703536,0.002254,1
0.424614,0.01844,0.074943,0.13681,0.047,0.000176,0.13681,0.047,-0,0.007877,1.471345,0.002199,1
0.464289,0.014182,0.074443,0.136049,0.046,0.000203,0.136049,0.046,-0,0.008375,1.451109,0.002332,1
0.448235,0.015898,0.117741,0.137004,0.043,0.000233,0.137004,0.043,0,0.008068,1.577875,0.002214,1
0.420327,0.019297,0.119442,0.136883,0.043,0.000223,0.136883,0.043,0,0.007881,1.590032,0.002224,1
0.377221,0.016473,0.076247,0.137521,0.03,0.000128,0.137521,0.03,-0,0.005897,1.76621,0.002195,1
0.369584,0.01743,0.074923,0.137521,0.034,0.000142,0.137521,0.034,-0,0.006518,1.655506,0.002244,1
0.32244,0.016234,0.075711,0.136516,0.03,0.000133,0.136516,0.03,0,0.006127,1.721532,0.002223,1
0.253558,0.017577,0.073441,0.137293,0.04,0.000152,0.137293,0.04,-0,0.006975,1.581261,0.002168,1
0.192316,0.014347,0.078708,0.136443,0.053,0.000211,0.136443,0.053,0,0.008737,1.408973,0.002388,1
0.096827,0.015068,0.070946,0.135233,0.061,0.000233,0.135233,0.061,-0,0.009478,1.343235,0.002304,1
0.337777,0.018339,0.061798,0.135406,0.068,0.000137,0.135406,0.061798,0,0.007447,1.430319,0.002232,1
0.346504,0.017574,0.055959,0.134496,0.022,0.000055,0.134496,0.022,-0,0.004131,1.898734,0.002125,1
0.3006,0.019106,0.055634,0.134755,0.029,0.000075,0.134755,0.029,0,0.005522,1.578406,0.002175,1
0.32627,0.01921,0.053279,0.133861,0.03,0.000077,0.133861,0.03,-0,0.00574,1.533153,0.002167,1
0.380633,0.017411,0.06265,0.13419,0.062,0.000137,0.13419,0.062,0,0.007538,1.414275,0.002176,1
0.508308,0.018515,0.064207,0.134584,0.071,0.000203,0.134584,0.064207,-0,0.00849,1.432309,0.002369,1
0.515095,0.016542,0.073081,0.133647,0.067,0.000195,0.133647,0.067,-0,0.00793,1.511403,0.002593,1
0.493497,0.014285,0.079942,0.133855,0.057,0.000178,0.133855,0.057,0,0.007501,1.549197,0.002516,1
0.474408,0.016022,0.079132,0.134124,0.052,0.000179,0.134124,0.052,-0,0.007531,1.547433,0.002526,1
0.448342,0.017073,0.079032,0.134219,0.048,0.000177,0.134219,0.048,0,0.007546,1.538354,0.002503,1
0.384071,0.018339,0.072858,0.133364,0.038,0.000188,0.133364,0.038,0,0.008067,1.467108,0.002507,1
0.147123,0.015758,0.074004,0.134219,0.064,0.000168,0.134219,0.064,0,0.007213,1.580428,0.00248,1
0.371163,0.019616,0.04769,0.135206,0.021,0.00004,0.135206,0.021,-0,0.003593,1.972511,0.002075,1
0.468683,0.015038,0.071347,0.136755,0.051,0.000179,0.136755,0.051,0,0.008125,1.433002,0.002276,1
0.450099,0.013857,0.218997,0.13801,0.043,0.000366,0.218997,0.043,0,0.008257,1.792094,0.002395,1
0.384851,0.017731,0.090082,0.138751,0.033,0.000153,0.138751,0.033,-0,0.006491,1.702886,0.002216,1
0.388722,0.017172,0.071818,0.13784,0.035,0.000143,0.13784,0.035,-0,0.006646,1.627472,0.002176,1
0.355863,0.016285,0.072872,0.138726,0.044,0.000168,0.138726,0.044,0,0.00747,1.527514,0.002184,1
0.335081,0.016566,0.075065,0.138726,0.033,0.000128,0.138726,0.033,0,0.005926,1.759541,0.002189,1
0.27784,0.016407,0.072282,0.138565,0.038,0.000138,0.138565,0.038,-0,0.00639,1.670763,0.002187,1
0.23107,0.017714,0.070767,0.139321,0.047,0.000169,0.139321,0.047,-0,0.007555,1.514184,0.002135,1
0.216745,0.01456,0.079326,0.139235,0.045,0.000194,0.139235,0.045,0,0.008037,1.489767,0.00235,1
0.17507,0.014241,0.072968,0.138314,0.057,0.000223,0.138314,0.057,0,0.009046,1.385861,0.002313,1
0.165791,0.016887,0.075161,0.137979,0.055,0.000197,0.137979,0.055,-0,0.008505,1.415079,0.002243,1
0.347171,0.018561,0.060567,0.137036,0.027,0.000056,0.137036,0.027,0,0.004156,1.908025,0.00196,1
0.23402,0.018174,0.194039,0.138464,0.105,0.000562,0.194039,0.105,-0,0.011732,1.455,0.00228,1
0.361049,0.016948,0.074161,0.138383,0.034,0.000142,0.138383,0.034,0,0.00649,1.661983,0.00225,1
0.359787,0.016793,0.227325,0.138302,0.037,0.000269,0.227325,0.037,-0,0.006312,2.115963,0.002273,1
0.333894,0.016919,0.073265,0.138302,0.032,0.000124,0.138302,0.032,0,0.005793,1.778791,0.002149,1
0.395639,0.018396,0.070389,0.138545,0.036,0.000152,0.138545,0.036,-0,0.006936,1.591395,0.00212,1
0.298389,0.017238,0.074386,0.139116,0.033,0.000124,0.139116,0.033,-0,0.005824,1.769356,0.002216,1
0.259374,0.016294,0.071737,0.138949,0.039,0.000126,0.138949,0.039,-0,0.00593,1.747595,0.002157,1
0.332903,0.0168,0.08569,0.139116,0.031,0.000133,0.139116,0.031,0,0.005857,1.804205,0.002169,1
0.416174,0.017638,0.071179,0.138302,0.035,0.000152,0.138302,0.035,0,0.006887,1.603922,0.00219,1
0.394431,0.016408,0.078347,0.138383,0.06,0.000236,0.138383,0.06,0,0.0093,1.374394,0.002156,1
0.362975,0.017025,0.076412,0.13814,0.029,0.000138,0.13814,0.029,0,0.006192,1.72408,0.00219,1
0.363962,0.016651,0.078288,0.13814,0.029,0.000131,0.13814,0.029,0,0.005856,1.791876,0.00219,1
0.366042,0.016005,0.0787,0.138025,0.031,0.000136,0.138025,0.031,-0,0.00606,1.754468,0.002184,1
0.374585,0.016046,0.223787,0.138084,0.03,0.000266,0.223787,0.03,-0,0.006292,2.113978,0.002197,1
0.350648,0.016882,0.074057,0.138058,0.035,0.000141,0.138058,0.035,-0,0.006356,1.694649,0.002187,1
0.334334,0.016964,0.230888,0.138865,0.037,0.00035,0.230888,0.037,-0,0.00781,1.86552,0.0022,1
0.197998,0.016138,0.068519,0.138684,0.051,0.000178,0.138684,0.051,0,0.007784,1.493354,0.00222,1
0.188628,0.01557,0.075292,0.138614,0.057,0.000232,0.138614,0.057,-0,0.009266,1.371736,0.002262,1
0.013164,0.016405,0.069126,0.138438,0.063,0.000246,0.138438,0.063,-0,0.009775,1.324652,0.002167,1
0.383226,0.018728,0.248657,0.136412,0.042,0.000224,0.248657,0.042,-0,0.005523,2.274429,0.002087,1
0.51012,0.020413,0.062941,0.136534,0.071,0.000194,0.136534,0.062941,-0,0.008027,1.49045,0.002119,1
0.377912,0.019824,0.243154,0.134472,0.041,0.00039,0.243154,0.041,-0,0.00822,1.837164,0.002443,1
0.375601,0.01962,0.076632,0.134229,0.039,0.000209,0.134229,0.039,0,0.00851,1.441735,0.002453,1
0.375024,0.019492,0.076111,0.134409,0.037,0.000208,0.134409,0.037,0,0.008559,1.43187,0.002451,1
0.363873,0.018769,0.073797,0.134409,0.042,0.0002,0.134409,0.042,0,0.008386,1.441504,0.002424,1
0.400403,0.018152,0.242774,0.135339,0.042,0.000394,0.242774,0.042,-0,0.008332,1.819753,0.002435,1
0.336999,0.019189,0.069838,0.133534,0.047,0.000193,0.133534,0.047,0,0.008354,1.431014,0.002436,1
0.300424,0.019572,0.233563,0.133837,0.054,0.000411,0.233563,0.054,0,0.00899,1.710428,0.002518,1
0.181457,0.016808,0.080808,0.134772,0.06,0.000243,0.134772,0.06,0,0.009383,1.374912,0.002455,1
0.085369,0.016124,0.072884,0.135242,0.071,0.000184,0.135242,0.071,0,0.007757,1.517193,0.002492,1
0.11841,0.016737,0.220141,0.13511,0.07,0.000539,0.220141,0.07,0,0.011154,1.508727,0.002529,1
-0.030797,0.020603,0.055715,0.136001,0.072,0.000185,0.136001,0.055715,-0,0.00805,1.464077,0.002248,1
0.386446,0.019408,0.213653,0.135697,0.035,0.000204,0.213653,0.035,0,0.005631,2.160171,0.00203,1
0.47338,0.014482,0.071018,0.13736,0.054,0.000178,0.13736,0.054,0,0.008095,1.437862,0.002243,1
0.435739,0.016991,0.070826,0.137977,0.038,0.000169,0.137977,0.038,0,0.00745,1.533397,0.002259,1
0.393653,0.017919,0.072026,0.137977,0.036,0.000151,0.137977,0.036,-0,0.006857,1.604264,0.002205,1
0.355614,0.016571,0.072158,0.138809,0.03,0.000121,0.138809,0.03,0,0.005753,1.776952,0.00218,1
0.184832,0.017413,0.068369,0.139049,0.052,0.000189,0.139049,0.052,0,0.008169,1.451766,0.00219,1
0.186016,0.014587,0.24678,0.138968,0.061,0.000651,0.24678,0.061,0,0.01234,1.45248,0.002322,1
0.321493,0.018823,0.05739,0.137626,0.038,0.000081,0.137626,0.038,0,0.005572,1.60632,0.001955,1
0.365327,0.02082,0.235436,0.136858,0.045,0.000237,0.235436,0.045,0,0.006038,2.117916,0.002172,1
0.425449,0.018742,0.062195,0.137966,0.066,0.000176,0.137966,0.062195,-0,0.007773,1.48981,0.002055,1
0.514206,0.016317,0.07598,0.135925,0.067,0.000208,0.135925,0.067,-0,0.008352,1.46802,0.002351,1
0.493693,0.016423,0.08092,0.137663,0.062,0.000207,0.137663,0.062,-0,0.0082,1.492374,0.002394,1
0.424885,0.020664,0.071138,0.137293,0.046,0.000222,0.137293,0.046,0,0.00897,1.395947,0.002322,1
0.351633,0.020856,0.068831,0.136369,0.04,0.000219,0.136369,0.04,-0,0.008966,1.389775,0.002304,1
0.323506,0.019871,0.109929,0.136369,0.088,0.000369,0.136369,0.088,0,0.011124,1.333795,0.002294,1
0.225707,0.019556,0.072146,0.137369,0.061,0.000217,0.137369,0.061,-0,0.008726,1.423163,0.002371,1
0.066622,0.017633,0.070099,0.137218,0.07,0.000195,0.137218,0.07,0,0.008077,1.485108,0.00231,1
0.067881,0.020072,0.057326,0.137077,0.074,0.000208,0.137077,0.057326,-0,0.008611,1.421921,0.00229,1
0.314261,0.018035,0.053629,0.136814,0.068,0.000172,0.136814,0.053629,-0,0.007854,1.464821,0.002029,1
0.222852,0.018691,0.053405,0.136829,0.077,0.000188,0.136829,0.053405,-0,0.008061,1.469473,0.002049,1
0.414736,0.020563,0.047062,0.135909,0.025,0.000058,0.135909,0.025,0,0.00475,1.689932,0.001968,1
0.363016,0.019626,0.098404,0.13676,0.038,0.000109,0.13676,0.038,0,0.005634,1.750888,0.001962,1
0.396971,0.018937,0.047251,0.13583,0.017,0.000031,0.13583,0.017,-0,0.0029,2.251001,0.001916,1
0.320932,0.020168,0.106974,0.136598,0.035,0.000103,0.136598,0.035,-0,0.005074,1.911202,0.001954,1
0.430502,0.017626,0.067081,0.137073,0.057,0.00017,0.137073,0.057,-0,0.007953,1.43987,0.002129,1
0.457947,0.015498,0.073514,0.13776,0.045,0.000194,0.13776,0.045,0,0.00807,1.483897,0.002307,1
0.43639,0.016923,0.071799,0.137815,0.041,0.000158,0.137815,0.041,-0,0.007063,1.583097,0.002251,1
0.389742,0.017643,0.070332,0.137759,0.034,0.000141,0.137759,0.034,0,0.00662,1.626733,0.002108,1
0.383942,0.016673,0.070312,0.137678,0.031,0.000136,0.137678,0.031,0,0.006376,1.6664,0.002106,1
0.383624,0.016984,0.071037,0.137678,0.032,0.000135,0.137678,0.032,-0,0.00637,1.664539,0.00213,1
0.348322,0.017281,0.071941,0.138558,0.03,0.00013,0.138558,0.03,0,0.006094,1.717437,0.002142,1
0.242779,0.017131,0.070204,0.138446,0.042,0.000133,0.138446,0.042,0,0.00619,1.704076,0.002146,1
0.203656,0.017662,0.114715,0.138362,0.091,0.000264,0.138362,0.091,-0,0.008479,1.564055,0.002144,1
0.196312,0.016871,0.071204,0.138889,0.051,0.000188,0.138889,0.051,0,0.008157,1.451852,0.002183,1
0.168495,0.014067,0.072991,0.140646,0.064,0.000237,0.140646,0.064,0,0.009362,1.366784,0.002254,1
0.325691,0.019376,0.060312,0.137905,0.055,0.000128,0.137905,0.055,-0,0.007089,1.468706,0.001951,1
0.324545,0.018693,0.103599,0.137905,0.043,0.000115,0.137905,0.043,0,0.005515,1.823211,0.001899,1
0.323895,0.021777,0.05537,0.139803,0.03,0.000077,0.139803,0.03,-0,0.005578,1.575429,0.001839,1
0.242041,0.020258,0.04869,0.140555,0.034,0.000063,0.140555,0.034,-0,0.004883,1.687645,0.001889,1
0.513184,0.019006,0.119406,0.138616,0.067,0.000382,0.138616,0.067,-0,0.011558,1.298616,0.002221,1
0.502404,0.016799,0.080556,0.138876,0.063,0.000225,0.138876,0.063,0,0.008737,1.438768,0.002357,1
0.486746,0.017998,0.081965,0.138803,0.058,0.000228,0.138803,0.058,-0,0.008809,1.433811,0.002428,1
0.434836,0.02138,0.075691,0.138279,0.046,0.000207,0.138279,0.046,-0,0.0083,1.473735,0.002345,1
0.401203,0.020805,0.072745,0.138307,0.04,0.000207,0.138307,0.04,-0,0.008483,1.442769,0.002314,1
0.339694,0.01998,0.075616,0.137961,0.048,0.000231,0.137961,0.048,0,0.009188,1.381464,0.002279,1
0.198736,0.019062,0.071244,0.137808,0.064,0.000217,0.137808,0.064,0,0.008702,1.428587,0.002369,1
0.091684,0.017372,0.072691,0.138004,0.071,0.000216,0.138004,0.071,0,0.008607,1.44253,0.002351,1
-0.007794,0.01771,0.066235,0.137886,0.071,0.000196,0.137886,0.066235,0,0.007963,1.508618,0.002273,1
0.049582,0.020611,0.057293,0.137656,0.073,0.000194,0.137656,0.057293,-0,0.00813,1.471757,0.002212,1
0.38754,0.020148,0.048331,0.138183,0.032,0.000054,0.138183,0.032,-0,0.00445,1.761438,0.001864,1
0.340404,0.021564,0.048428,0.137816,0.02,0.000038,0.137816,0.02,0,0.003305,2.111053,0.001844,1
0.489606,0.019082,0.063715,0.138957,0.071,0.000185,0.138957,0.063715,0,0.008335,1.412958,0.001944,1
0.452058,0.014184,0.074119,0.139942,0.044,0.000196,0.139942,0.044,0,0.008165,1.471715,0.002172,1
0.377263,0.017872,0.071138,0.140082,0.031,0.000126,0.140082,0.031,-0,0.005815,1.782668,0.002091,1
0.357569,0.016924,0.072293,0.139863,0.029,0.000118,0.139863,0.029,0,0.005473,1.855128,0.00211,1
0.357882,0.017556,0.076452,0.139625,0.03,0.000134,0.139625,0.03,0,0.006085,1.738668,0.0022,1
0.271669,0.015978,0.071385,0.14027,0.037,0.000125,0.14027,0.037,-0,0.005792,1.78506,0.002173,1
0.167527,0.016758,0.073954,0.140715,0.055,0.000225,0.140715,0.055,-0,0.009105,1.381362,0.002255,1
0.152039,0.016433,0.067485,0.140938,0.058,0.000176,0.140938,0.058,0,0.008107,1.428632,0.00207,1
0.260053,0.018952,0.060269,0.138525,0.069,0.000165,0.138525,0.060269,-0,0.008145,1.393666,0.001942,1
0.313814,0.021147,0.056625,0.139605,0.023,0.000055,0.139605,0.023,0,0.004194,1.873105,0.001854,1
0.26555,0.021317,0.051531,0.139278,0.034,0.000056,0.139278,0.034,-0,0.004404,1.80016,0.001852,1
0.23509,0.02061,0.050829,0.139427,0.035,0.000063,0.139427,0.035,0,0.004809,1.715456,0.001866,1
0.091513,0.015976,0.068857,0.141137,0.084,0.000274,0.141137,0.068857,-0,0.010662,1.258983,0.002146,1
0.374356,0.00537,0.32446,0.404776,0.176,0.004446,0.404776,0.176,-0,0.018271,1.860964,0.006599,2
0.374539,0.005633,0.318341,0.405248,0.18,0.004451,0.405248,0.18,0,0.018383,1.850249,0.006583,2
0.374729,0.005578,0.323405,0.403279,0.176,0.00434,0.403279,0.176,0,0.017992,1.874669,0.006557,2
0.375211,0.005977,0.327291,0.40674,0.178,0.004465,0.40674,0.178,0,0.018236,1.867244,0.006626,2
0.374835,0.005843,0.328591,0.402887,0.176,0.004465,0.402887,0.176,-0,0.018311,1.859574,0.006627,2
0.374988,0.006088,0.340895,0.403832,0.175,0.004424,0.403832,0.175,-0,0.017999,1.885989,0.006594,2
0.374347,0.005577,0.320171,0.403748,0.176,0.004247,0.403748,0.176,0,0.017617,1.900736,0.006552,2
0.37355,0.00578,0.329249,0.404304,0.183,0.004497,0.404304,0.183,-0,0.018333,1.861728,0.006578,2
0.373738,0.005682,0.327127,0.403832,0.178,0.004394,0.403832,0.178,0,0.018081,1.873078,0.006606,2
0.37684,0.006069,0.330518,0.403359,0.178,0.00466,0.403359,0.178,0,0.018513,1.865695,0.006646,2
0.37526,0.005904,0.317034,0.402339,0.176,0.00425,0.402339,0.176,-0,0.017774,1.884462,0.006554,2
0.250176,0.005011,0.354684,0.404934,0.234,0.008936,0.404934,0.234,-0,0.030447,1.409355,0.006583,2
0.249938,0.005088,0.30831,0.405248,0.234,0.00475,0.405248,0.234,0,0.019219,1.808615,0.006538,2
0.249959,0.004874,0.307571,0.404386,0.238,0.004833,0.404386,0.238,-0,0.019496,1.79331,0.006519,2
0.250294,0.005117,0.304979,0.402553,0.236,0.004775,0.402553,0.236,0,0.019444,1.790809,0.006523,2
0.251507,0.005324,0.316436,0.404861,0.234,0.005018,0.404861,0.234,0,0.020058,1.764996,0.006537,2
0.251221,0.005008,0.309133,0.404989,0.235,0.00479,0.404989,0.235,0,0.019328,1.803489,0.006519,2
0.249684,0.004884,0.304502,0.404004,0.234,0.004617,0.404004,0.234,-0,0.01881,1.830567,0.006494,2
0.25124,0.005113,0.305448,0.404386,0.234,0.00476,0.404386,0.234,0,0.019362,1.796509,0.006489,2
0.249571,0.005028,0.309317,0.402339,0.327,0.007223,0.402339,0.309317,-0,0.025792,1.549833,0.006584,2
0.250333,0.005136,0.31143,0.403884,0.236,0.004728,0.403884,0.236,0,0.019077,1.81932,0.006536,2
0.177232,0.00624,0.364066,0.405058,0.27,0.009899,0.405058,0.27,0,0.031467,1.411013,0.007085,2
0.165223,0.006382,0.323873,0.402103,0.269,0.009382,0.402103,0.269,-0,0.030826,1.414786,0.007054,2
0.168643,0.00612,0.357866,0.404073,0.27,0.009856,0.404073,0.27,-0,0.031425,1.41084,0.007066,2
0.169898,0.006244,0.325469,0.404503,0.269,0.009455,0.404503,0.269,-0,0.031161,1.403179,0.00705,2
0.164341,0.006277,0.323632,0.40551,0.268,0.009355,0.40551,0.268,-0,0.030788,1.415175,0.00705,2
0.166109,0.006036,0.313233,0.402598,0.268,0.009306,0.402598,0.268,-0,0.030952,1.40521,0.007046,2
0.165245,0.006225,0.325198,0.40066,0.267,0.008932,0.40066,0.267,0,0.029794,1.440026,0.007052,2
0.167812,0.006327,0.313777,0.404074,0.269,0.009049,0.404074,0.269,0,0.030268,1.423641,0.007012,2
0.171013,0.006212,0.31141,0.401082,0.27,0.009219,0.401082,0.27,-0,0.030744,1.410322,0.007053,2
0.167232,0.006109,0.323675,0.405034,0.268,0.009092,0.405034,0.268,0,0.029991,1.439067,0.007046,2
0.085572,0.008045,0.245964,0.400525,0.3,0.007227,0.400525,0.245964,-0,0.026153,1.52863,0.006691,2
0.081413,0.007915,0.246481,0.400758,0.302,0.0073,0.400758,0.246481,0,0.026534,1.511743,0.006683,2
0.094305,0.008181,0.245098,0.400758,0.303,0.007654,0.400758,0.245098,-0,0.027377,1.48854,0.006654,2
0.084996,0.007986,0.245777,0.397796,0.305,0.007074,0.397796,0.245777,-0,0.025856,1.535189,0.006642,2
0.089191,0.00833,0.245609,0.401095,0.303,0.00832,0.401095,0.245609,0,0.029348,1.427714,0.006723,2
0.089041,0.008065,0.245436,0.401543,0.303,0.007429,0.401543,0.245436,0,0.026726,1.509707,0.006698,2
0.093934,0.008776,0.246599,0.402122,0.304,0.008542,0.402122,0.246599,-0,0.029641,1.426083,0.006719,2
0.089518,0.008464,0.245628,0.402635,0.303,0.007435,0.402635,0.245628,0,0.026863,1.502405,0.006664,2
0.084253,0.008169,0.2497,0.400182,0.305,0.007836,0.400182,0.2497,0,0.027822,1.476265,0.006664,2
0.463158,0.008321,0.160027,0.406281,0.253,0.004059,0.406281,0.160027,0,0.023331,1.413732,0.004966,2
0.456115,0.008571,0.169991,0.404227,0.258,0.004676,0.404227,0.169991,-0,0.025221,1.370986,0.005069,2
0.444485,0.008344,0.162062,0.40549,0.268,0.004479,0.40549,0.162062,-0,0.024599,1.385638,0.00501,2
0.456454,0.008433,0.159807,0.403622,0.251,0.003908,0.403622,0.159807,0,0.02289,1.422958,0.004966,2
0.444444,0.008942,0.183823,0.403631,0.269,0.004623,0.403631,0.183823,-0,0.025084,1.373279,0.005032,2
0.455319,0.008673,0.161201,0.400454,0.254,0.004126,0.400454,0.161201,-0,0.023566,1.407367,0.004997,2
0.456693,0.008214,0.162273,0.403631,0.254,0.004025,0.403631,0.162273,0,0.023099,1.42402,0.004949,2
0.444867,0.008428,0.186381,0.408964,0.258,0.004531,0.408964,0.186381,-0,0.024757,1.382091,0.005063,2
